"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","Year_start","end_date","Year_end","count_nu","period","county"
"4602","USGS","02074000","SMITH RIVER AT EDEN, NC","ST",36.52555556,-79.7655556,"S","NAD83",538.8,0.1,"NAVD88","03010103","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1959-03-10,"1959",1961-09-20,"1961",6,925,"rockingham"
"4603","USGS","02074000","SMITH RIVER AT EDEN, NC","ST",36.52555556,-79.7655556,"S","NAD83",538.8,0.1,"NAVD88","03010103","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-06-20,"1968",1969-02-04,"1969",3,229,"rockingham"
"4640","USGS","02074002","SMITH RIVER NEAR EDEN, NC","ST",36.52097156,-79.7525355,"S","NAD83",NA,NA,NA,"03010103","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1969-09-30,"1969",1973-01-19,"1973",16,1207,"rockingham"
"4641","USGS","02074002","SMITH RIVER NEAR EDEN, NC","ST",36.52097156,-79.7525355,"S","NAD83",NA,NA,NA,"03010103","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1973-05-11,"1973",1973-05-11,"1973",1,0,"rockingham"
"4695","USGS","02074002","SMITH RIVER NEAR EDEN, NC","ST",36.52097156,-79.7525355,"S","NAD83",NA,NA,NA,"03010103","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1969-09-30,"1969",1973-01-19,"1973",13,1207,"rockingham"
"4743","USGS","02074218","DAN RIVER NEAR MAYFIELD, NC","ST",36.5415273,-79.6055852,"S","NAD83",458.4,1,"NGVD29","03010103","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1909-05-07,"1909",1973-01-19,"1973",19,23268,"rockingham"
"4744","USGS","02074218","DAN RIVER NEAR MAYFIELD, NC","ST",36.5415273,-79.6055852,"S","NAD83",458.4,1,"NGVD29","03010103","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1973-05-11,"1973",1982-09-08,"1982",57,3407,"rockingham"
"4847","USGS","02074218","DAN RIVER NEAR MAYFIELD, NC","ST",36.5415273,-79.6055852,"S","NAD83",458.4,1,"NGVD29","03010103","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1909-05-07,"1909",1973-01-19,"1973",12,23268,"rockingham"
"4958","USGS","0207428225","WOLF ISLAND CREEK BELOW SR 1998 AT REIDSVILLE, NC","ST",36.37388889,-79.6836111,"S","NAD83",650,10,"NGVD29","03010103","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2002-12-19,"2002",2004-04-29,"2004",2,497,"rockingham"
"5008","USGS","0207428225","WOLF ISLAND CREEK BELOW SR 1998 AT REIDSVILLE, NC","ST",36.37388889,-79.6836111,"S","NAD83",650,10,"NGVD29","03010103","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2002-12-19,"2002",2004-04-29,"2004",2,497,"rockingham"
"5044","USGS","0207429247","CARROL CR BELOW DAM AT UNIVERSITY ESTATES, NC","ST",36.3931925,-79.7072546,"S","NAD83",675,10,"NGVD29","03010103","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2002-12-19,"2002",2004-04-22,"2004",2,490,"rockingham"
"5094","USGS","0207429247","CARROL CR BELOW DAM AT UNIVERSITY ESTATES, NC","ST",36.3931925,-79.7072546,"S","NAD83",675,10,"NGVD29","03010103","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2002-12-19,"2002",2004-04-22,"2004",2,490,"rockingham"
"5147","USGS","02075230","SOUTH COUNTRY LINE CR NR HIGHTOWERS, NC","ST",36.3248597,-79.3052975,"S","NAD83",NA,NA,NA,"03010104","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1959-09-24,"1959",1959-09-24,"1959",1,0,"caswell"
"5166","USGS","02075230","SOUTH COUNTRY LINE CR NR HIGHTOWERS, NC","ST",36.3248597,-79.3052975,"S","NAD83",NA,NA,NA,"03010104","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1959-09-24,"1959",1959-09-24,"1959",1,0,"caswell"
"5226","USGS","02077240","DOUBLE CREEK NEAR ROSEVILLE, NC","ST",36.36236206,-79.0964023,"S","NAD83",450.39,1,"NGVD29","03010104","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1958-03-22,"1958",1958-09-15,"1958",3,177,"person"
"5252","USGS","02077240","DOUBLE CREEK NEAR ROSEVILLE, NC","ST",36.36236206,-79.0964023,"S","NAD83",450.39,1,"NGVD29","03010104","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1958-03-22,"1958",1958-09-15,"1958",3,177,"person"
"5313","USGS","02077300","HYCO RIVER AT MCGHEES MILL, NC","ST",36.51736257,-79.0280678,"S","NAD83",349.78,1,"NGVD29","03010104","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-06-20,"1968",1973-01-19,"1973",18,1674,"person"
"5314","USGS","02077300","HYCO RIVER AT MCGHEES MILL, NC","ST",36.51736257,-79.0280678,"S","NAD83",349.78,1,"NGVD29","03010104","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1973-05-11,"1973",1973-05-11,"1973",1,0,"person"
"5372","USGS","02077300","HYCO RIVER AT MCGHEES MILL, NC","ST",36.51736257,-79.0280678,"S","NAD83",349.78,1,"NGVD29","03010104","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-06-20,"1968",1973-01-19,"1973",14,1674,"person"
"5418","USGS","02077303","HYCO R BL ABAY D NR MCGEHEES MILL, NC","ST",36.5227222,-78.9970556,"S","NAD83",341.97,0.13,"NAVD88","03010104","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1982-07-12,"1982",1982-07-12,"1982",1,0,"person"
"5419","USGS","02077303","HYCO R BL ABAY D NR MCGEHEES MILL, NC","ST",36.5227222,-78.9970556,"S","NAD83",341.97,0.13,"NAVD88","03010104","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1981-10-06,"1981",1983-08-02,"1983",19,665,"person"
"5503","USGS","02077303","HYCO R BL ABAY D NR MCGEHEES MILL, NC","ST",36.5227222,-78.9970556,"S","NAD83",341.97,0.13,"NAVD88","03010104","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1982-07-12,"1982",1982-07-12,"1982",1,0,"person"
"5570","USGS","02077629","MAYO CREEK TRIB NEAR ALLENSVILLE, NC","ST",36.39875246,-78.9011195,"S","NAD83",NA,NA,NA,"03010104","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1977-04-05,"1977",1977-12-07,"1977",2,246,"person"
"5628","USGS","02077660","MAYO CREEK NEAR WOODSDALE, NC","ST",36.53014054,-78.87806418,"S","NAD83",342.16,1,"NGVD29","03010104","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1958-03-22,"1958",1959-09-26,"1959",4,553,"person"
"5647","USGS","02077660","MAYO CREEK NEAR WOODSDALE, NC","ST",36.53014054,-78.87806418,"S","NAD83",342.16,1,"NGVD29","03010104","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1958-03-22,"1958",1959-09-26,"1959",4,553,"person"
"5677","USGS","02077670","MAYO CR NR BETHEL HILL, NC","ST",36.5408333,-78.8719444,"S","NAD83",337.9,0.13,"NAVD88","03010104","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2014-06-16,"2014",2014-06-16,"2014",1,0,"halifax"
"5708","USGS","02077670","MAYO CR NR BETHEL HILL, NC","ST",36.5408333,-78.8719444,"S","NAD83",337.9,0.13,"NAVD88","03010104","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2014-06-16,"2014",2014-06-16,"2014",1,0,"halifax"
"5751","USGS","0207901010","GRASSY CREEK AT SR1436 NR STOVALL, NC","ST",36.48986435,-78.6219466,"S","NAD83",NA,NA,NA,"03010102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-12-27,"1996",2000-07-27,"2000",2,1308,"granville"
"5799","USGS","0207901010","GRASSY CREEK AT SR1436 NR STOVALL, NC","ST",36.48986435,-78.6219466,"S","NAD83",NA,NA,NA,"03010102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-12-27,"1996",2000-07-27,"2000",2,1308,"granville"
"5828","USGS","02079022","GRASSY CREEK AT CORNWALL, NC","ST",36.4723643,-78.6641698,"S","NAD83",NA,NA,NA,"03010102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-07-27,"2000",2000-07-27,"2000",1,0,"granville"
"5861","USGS","02079022","GRASSY CREEK AT CORNWALL, NC","ST",36.4723643,-78.6641698,"S","NAD83",NA,NA,NA,"03010102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-07-27,"2000",2000-07-27,"2000",1,0,"granville"
"5884","USGS","02079182","LITTLE JOHNSON CREEK NR CORNWALL, NC","ST",36.5140304,-78.6711145,"S","NAD83",NA,NA,NA,"03010102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-12-27,"1996",1996-12-27,"1996",1,0,"granville"
"5926","USGS","02079182","LITTLE JOHNSON CREEK NR CORNWALL, NC","ST",36.5140304,-78.6711145,"S","NAD83",NA,NA,NA,"03010102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-12-27,"1996",1996-12-27,"1996",1,0,"granville"
"5954","USGS","0207920965","MICHAEL CREEK NEAR TUNGSTEN, NC","ST",36.45486557,-78.5083326,"S","NAD83",NA,NA,NA,"03010102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-07-27,"2000",2000-07-27,"2000",1,0,"granville"
"5986","USGS","0207920965","MICHAEL CREEK NEAR TUNGSTEN, NC","ST",36.45486557,-78.5083326,"S","NAD83",NA,NA,NA,"03010102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-07-27,"2000",2000-07-27,"2000",1,0,"granville"
"6018","USGS","02079237","LITTLE ISLAND CREEK NR TUNGSTEN, NC","ST",36.5137539,-78.45722059,"S","NAD83",NA,NA,NA,"03010102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"vance"
"6038","USGS","02079237","LITTLE ISLAND CREEK NR TUNGSTEN, NC","ST",36.5137539,-78.45722059,"S","NAD83",NA,NA,NA,"03010102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"vance"
"6053","USGS","02079700","SMITH CREEK NEAR NORLINA, NC","ST",36.52514426,-78.2394396,"S","NAD83",NA,NA,NA,"03010106","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1957-03-13,"1957",1958-08-13,"1958",4,518,"warren"
"6070","USGS","02079700","SMITH CREEK NEAR NORLINA, NC","ST",36.52514426,-78.2394396,"S","NAD83",NA,NA,NA,"03010106","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1957-03-13,"1957",1958-08-13,"1958",4,518,"warren"
"6092","USGS","02079717","SMITH CREEK NR PASCHALL, NC","ST",36.54097796,-78.19499478,"S","NAD83",NA,NA,NA,"03010106","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-08-07,"2000",2000-08-07,"2000",1,0,"mecklenburg"
"6123","USGS","02079717","SMITH CREEK NR PASCHALL, NC","ST",36.54097796,-78.19499478,"S","NAD83",NA,NA,NA,"03010106","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-08-07,"2000",2000-08-07,"2000",1,0,"mecklenburg"
"6263","USGS","0207987950","LAKE GASTON (LITTLE RIV CHANNEL) NR HENRICO, NC","LK",36.509593,-77.8633205,"S","NAD83",NA,NA,NA,"03010106","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1991-01-29,"1991",1991-01-29,"1991",5,0,"northampton"
"6417","USGS","02080053","DEEP CREEK NEAR THELMA, NC","ST",36.4515385,-77.78248298,"S","NAD83",NA,NA,NA,"03010106","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-08-09,"2000",2000-08-09,"2000",1,0,"halifax"
"6448","USGS","02080053","DEEP CREEK NEAR THELMA, NC","ST",36.4515385,-77.78248298,"S","NAD83",NA,NA,NA,"03010106","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-08-09,"2000",2000-08-09,"2000",1,0,"halifax"
"6481","USGS","02080482","ROANOKE RIVER NEAR ROANOKE RAPIDS, NC","ST",36.48792839,-77.6294241,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-03-13,"1973",20,1716,"northampton"
"6482","USGS","02080482","ROANOKE RIVER NEAR ROANOKE RAPIDS, NC","ST",36.48792839,-77.6294241,"S","NAD83",NA,NA,NA,"03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-05-07,"1973",2,1771,"northampton"
"6507","USGS","02080482","ROANOKE RIVER NEAR ROANOKE RAPIDS, NC","ST",36.48792839,-77.6294241,"S","NAD83",NA,NA,NA,"03010107","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1968-07-01,"1968",1,0,"northampton"
"6508","USGS","02080482","ROANOKE RIVER NEAR ROANOKE RAPIDS, NC","ST",36.48792839,-77.6294241,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-03-13,"1973",19,1716,"northampton"
"6561","USGS","02080500","ROANOKE RIVER AT ROANOKE RAPIDS, NC","ST",36.46,-77.6336111,"H","NAD83",42.8,0.13,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1985-11-13,"1985",1995-11-27,"1995",37,3666,"halifax"
"6562","USGS","02080500","ROANOKE RIVER AT ROANOKE RAPIDS, NC","ST",36.46,-77.6336111,"H","NAD83",42.8,0.13,"NAVD88","03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1957-03-04,"1957",1996-09-17,"1996",13,14442,"halifax"
"6777","USGS","02080500","ROANOKE RIVER AT ROANOKE RAPIDS, NC","ST",36.46,-77.6336111,"H","NAD83",42.8,0.13,"NAVD88","03010107","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1957-03-04,"1957",1960-08-31,"1960",6,1276,"halifax"
"6778","USGS","02080500","ROANOKE RIVER AT ROANOKE RAPIDS, NC","ST",36.46,-77.6336111,"H","NAD83",42.8,0.13,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1985-11-13,"1985",1995-11-27,"1995",37,3666,"halifax"
"6902","USGS","02080560","CHOCKOYOTTE CREEK NEAR WELDON, NC","ST",36.41904037,-77.6133112,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"6903","USGS","02080560","CHOCKOYOTTE CREEK NEAR WELDON, NC","ST",36.41904037,-77.6133112,"S","NAD83",NA,NA,NA,"03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"6923","USGS","02080560","CHOCKOYOTTE CREEK NEAR WELDON, NC","ST",36.41904037,-77.6133112,"S","NAD83",NA,NA,NA,"03010107","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"6924","USGS","02080560","CHOCKOYOTTE CREEK NEAR WELDON, NC","ST",36.41904037,-77.6133112,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"6976","USGS","02080740","QUANKEY CREEK NEAR HALIFAX, NC","ST",36.33348588,-77.59969799,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"6997","USGS","02080740","QUANKEY CREEK NEAR HALIFAX, NC","ST",36.33348588,-77.59969799,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"7009","USGS","02080742","QUANKEY CREEK AT HALIFAX, NC","ST",36.3182084,-77.58553078,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"7027","USGS","02080742","QUANKEY CREEK AT HALIFAX, NC","ST",36.3182084,-77.58553078,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-10-04,"1968",1968-10-04,"1968",1,0,"halifax"
"7075","USGS","02081000","ROANOKE RIVER NEAR SCOTLAND NECK, NC","ST",36.20916667,-77.38388889,"H","NAD83",4.85,0.01,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1966-10-01,"1966",1973-03-13,"1973",33,2355,"halifax"
"7076","USGS","02081000","ROANOKE RIVER NEAR SCOTLAND NECK, NC","ST",36.20916667,-77.38388889,"H","NAD83",4.85,0.01,"NAVD88","03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1955-02-16,"1955",1973-05-07,"1973",6,6655,"halifax"
"7217","USGS","02081000","ROANOKE RIVER NEAR SCOTLAND NECK, NC","ST",36.20916667,-77.38388889,"H","NAD83",4.85,0.01,"NAVD88","03010107","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1955-02-16,"1955",1961-09-01,"1961",5,2389,"halifax"
"7218","USGS","02081000","ROANOKE RIVER NEAR SCOTLAND NECK, NC","ST",36.20916667,-77.38388889,"H","NAD83",4.85,0.01,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1966-10-01,"1966",1973-03-13,"1973",30,2355,"halifax"
"7425","USGS","02081022","ROANOKE RIVER NEAR OAK CITY, NC","ST",36.0136111,-77.21527778,"H","NAD83",-1.1,0.1,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-03-13,"1973",24,1716,"bertie"
"7426","USGS","02081022","ROANOKE RIVER NEAR OAK CITY, NC","ST",36.0136111,-77.21527778,"H","NAD83",-1.1,0.1,"NAVD88","03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1973-05-07,"1973",1973-05-07,"1973",1,0,"bertie"
"7453","USGS","02081022","ROANOKE RIVER NEAR OAK CITY, NC","ST",36.0136111,-77.21527778,"H","NAD83",-1.1,0.1,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-03-13,"1973",21,1716,"bertie"
"7522","USGS","02081026","INDIAN CREEK TRIB AT SR1123 NEAR CAHABA, NC","ST",36.0173801,-77.1769058,"S","NAD83",NA,NA,NA,"03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1978-03-23,"1978",1978-04-26,"1978",2,34,"bertie"
"7656","USGS","02081031","CONIOTT CREEK AT SR1108 NR CAHABA, NC","ST",36.011547,-77.1344042,"S","NAD83",NA,NA,NA,"03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1977-10-14,"1977",1977-12-05,"1977",2,52,"bertie"
"7800","USGS","0208104942","ETHRIDGE SWAMP AT OAK CITY, NC","ST",35.9743242,-77.3085766,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1994-01-27,"1994",1994-08-24,"1994",3,209,"martin"
"7849","USGS","0208104942","ETHRIDGE SWAMP AT OAK CITY, NC","ST",35.9743242,-77.3085766,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1994-01-27,"1994",1994-08-24,"1994",3,209,"martin"
"8047","USGS","02081082","HARDISON CREEK NR ROBERSON STORE, NC","ST",35.72238329,-76.9580063,"S","NAD83",NA,NA,NA,"03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1976-07-27,"1976",1977-12-08,"1977",2,499,"martin"
"8129","USGS","02081094","ROANOKE RIVER AT JAMESVILLE, NC","ST",35.81305556,-76.89277778,"H","NAD83",-1,0.1,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1961-10-01,"1961",1966-09-01,"1966",61,1796,"martin"
"8130","USGS","02081094","ROANOKE RIVER AT JAMESVILLE, NC","ST",35.81305556,-76.89277778,"H","NAD83",-1,0.1,"NAVD88","03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1954-10-15,"1954",1962-09-01,"1962",85,2878,"martin"
"8153","USGS","02081094","ROANOKE RIVER AT JAMESVILLE, NC","ST",35.81305556,-76.89277778,"H","NAD83",-1,0.1,"NAVD88","03010107","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1954-10-15,"1954",1962-09-01,"1962",85,2878,"martin"
"8154","USGS","02081094","ROANOKE RIVER AT JAMESVILLE, NC","ST",35.81305556,-76.89277778,"H","NAD83",-1,0.1,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1961-10-01,"1961",1966-09-01,"1966",61,1796,"martin"
"8187","USGS","0208109425","ROANOKE RIVER BELOW BROAD CREEK NEAR WOODARD, NC","ST",35.87777778,-76.8380556,"U","NAD83",0,1.6,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2012-08-06,"2012",2012-08-06,"2012",1,0,"bertie"
"8253","USGS","0208109425","ROANOKE RIVER BELOW BROAD CREEK NEAR WOODARD, NC","ST",35.87777778,-76.8380556,"U","NAD83",0,1.6,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2012-08-06,"2012",2012-08-06,"2012",1,0,"bertie"
"8291","USGS","02081122","CASHIE RIVER AT WINDSOR, NC","ST",35.9834926,-76.94967519,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1961-10-03,"1961",1961-10-03,"1961",1,0,"bertie"
"8307","USGS","02081122","CASHIE RIVER AT WINDSOR, NC","ST",35.9834926,-76.94967519,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1961-10-03,"1961",1961-10-03,"1961",1,0,"bertie"
"8367","USGS","0208113400","CASHIE RIVER AT SANS SOUCI FERRY, NC","ST",35.91216389,-76.817775,"H","NAD83",0,0.1,"NGVD29","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2012-08-06,"2012",2012-08-06,"2012",1,0,"bertie"
"8437","USGS","0208113400","CASHIE RIVER AT SANS SOUCI FERRY, NC","ST",35.91216389,-76.817775,"H","NAD83",0,0.1,"NGVD29","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2012-08-06,"2012",2012-08-06,"2012",1,0,"bertie"
"8541","USGS","02081141","ROANOKE RIVER NEAR SANS SOUCI, NC","ST",35.8976613,-76.7299443,"S","NAD83",NA,NA,NA,"03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-03-21,"1973",20,1724,"washington"
"8542","USGS","02081141","ROANOKE RIVER NEAR SANS SOUCI, NC","ST",35.8976613,-76.7299443,"S","NAD83",NA,NA,NA,"03010107","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1973-05-15,"1973",1973-05-15,"1973",1,0,"washington"
"8596","USGS","02081141","ROANOKE RIVER NEAR SANS SOUCI, NC","ST",35.8976613,-76.7299443,"S","NAD83",NA,NA,NA,"03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-07-01,"1968",1973-03-21,"1973",18,1724,"washington"
"8653","USGS","0208114150","ROANOKE RIVER AT NC 45 NR WESTOVER, NC","ST",35.915,-76.72277778,"H","NAD83",-1.1,0.1,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2012-07-12,"2012",2012-08-30,"2012",2,49,"washington"
"8721","USGS","0208114150","ROANOKE RIVER AT NC 45 NR WESTOVER, NC","ST",35.915,-76.72277778,"H","NAD83",-1.1,0.1,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2012-07-12,"2012",2012-08-30,"2012",2,49,"washington"
"8802","USGS","0208114370","ALBEMARLE SOUND NEAR BLACK WALNUT POINT, NC","ES",35.96305556,-76.6741667,"U","NAD83",NA,NA,NA,"03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2012-07-17,"2012",2012-07-17,"2012",1,0,NA
"8837","USGS","0208114370","ALBEMARLE SOUND NEAR BLACK WALNUT POINT, NC","ES",35.96305556,-76.6741667,"U","NAD83",NA,NA,NA,"03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2012-07-17,"2012",2012-07-17,"2012",1,0,NA
"8887","USGS","0208114385","KENDRICK CREEK AT SR1125 NEAR ROPER, NC","ST",35.8371075,-76.5952168,"S","NAD83",NA,NA,NA,"03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1995-01-24,"1995",1995-09-11,"1995",4,230,"washington"
"8944","USGS","0208114385","KENDRICK CREEK AT SR1125 NEAR ROPER, NC","ST",35.8371075,-76.5952168,"S","NAD83",NA,NA,NA,"03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1995-01-24,"1995",1995-09-11,"1995",4,230,"washington"
"8996","USGS","02081153","CHAPEL SWAMP AT SKINNERSVILLE, NC","ST",35.9354402,-76.5516064,"S","NAD83",NA,NA,NA,"03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-01-12,"1962",1962-01-12,"1962",1,0,"washington"
"8997","USGS","02081153","CHAPEL SWAMP AT SKINNERSVILLE, NC","ST",35.9354402,-76.5516064,"S","NAD83",NA,NA,NA,"03010205","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1958-01-01,"1958",1962-08-25,"1962",78,1697,"washington"
"9014","USGS","02081153","CHAPEL SWAMP AT SKINNERSVILLE, NC","ST",35.9354402,-76.5516064,"S","NAD83",NA,NA,NA,"03010205","qw","71850",NA,"0",NA,"wat","NUT","197186","0",1958-01-01,"1958",1962-08-25,"1962",78,1697,"washington"
"9015","USGS","02081153","CHAPEL SWAMP AT SKINNERSVILLE, NC","ST",35.9354402,-76.5516064,"S","NAD83",NA,NA,NA,"03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-01-12,"1962",1962-01-12,"1962",1,0,"washington"
"9036","USGS","02081155","ALBEMARLE SOUND NEAR EDENTON, NC","ES",35.98710665,-76.5035507,"S","NAD83",NA,NA,NA,"03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1968-07-25,"1968",1973-01-30,"1973",14,1650,NA
"9056","USGS","02081155","ALBEMARLE SOUND NEAR EDENTON, NC","ES",35.98710665,-76.5035507,"S","NAD83",NA,NA,NA,"03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1968-07-25,"1968",1973-01-30,"1973",12,1650,NA
"9128","USGS","0208116550","SCUPPERNONG RIVER AT SR1142 AT CRESWELL, NC","ST",35.86183054,-76.384377,"S","NAD83",NA,NA,NA,"03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1995-01-25,"1995",1995-09-12,"1995",4,230,"washington"
"9184","USGS","0208116550","SCUPPERNONG RIVER AT SR1142 AT CRESWELL, NC","ST",35.86183054,-76.384377,"S","NAD83",NA,NA,NA,"03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1995-01-25,"1995",1995-09-12,"1995",4,230,"washington"
